"artist_name","artist_uri","album_uri","album_name","album_img","album_type","is_collaboration","album_release_date","album_release_year","album_popularity","track_name","track_uri","track_number","disc_number","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity","track_preview_url","track_open_spotify_url","artist"
"The Good, the Bad & the Queen","6iy8nrBbtL57i4eUttHTww","5d8H2hGGnxAh8sKrK7D7F6","The Good, The Bad and The Queen","https://i.scdn.co/image/d436a86cb75c88bd255002669e34d8f45c8c96d9","album",FALSE,"2007-01-22",2007-01-22,55,"Three Changes","78EamTh9gPC8yKq74qCMth",10,1,0.318,0.707,"G",-8.251,"minor",0.0752,0.0321,0.0243,0.11,0.456,201.272,255063,5,"G minor",35,"https://p.scdn.co/mp3-preview/3074bea4c1f3bfa0b24b5ff490b7c3bd245650bd?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/78EamTh9gPC8yKq74qCMth","The Good, The Bad & The Queen"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","6ozACuDDkD64UpbpvLDaNY","The Kiss Of Morning","https://i.scdn.co/image/2febe596189a4d09d3184c4c5c5299a28aa1403a","album",FALSE,"2002-10-21",2002-10-21,22,"Song for the Sick","6nJ1bmD0XlTV6KLPHUf2Bt",12,1,0.442,0.478,"A",-8.232,"minor",0.0274,0.773,0,0.247,0.505,104.09,115560,4,"A minor",8,"https://p.scdn.co/mp3-preview/c0ae0bd20e7abb414e020d6136180bb07ba26cb4?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/6nJ1bmD0XlTV6KLPHUf2Bt","Graham Coxon"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","46bHbUtpBk7lNUil14ykvu","Laika Come Home","https://i.scdn.co/image/fdc542b80f099176b4a6ccaa860d532c320b45f7","album",TRUE,"2002-07-01",2002-07-01,33,"P45","5sfkHtm7KjXNbnYSEgnFO2",6,1,0.805,0.377,"G",-13.536,"major",0.167,0.0207,0.264,0.392,0.31,96.39,266467,4,"G major",16,"https://p.scdn.co/mp3-preview/724f5e476d258e8f16bbe733a71c982b8272fa54?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/5sfkHtm7KjXNbnYSEgnFO2","Gorillaz"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","6ozACuDDkD64UpbpvLDaNY","The Kiss Of Morning","https://i.scdn.co/image/2febe596189a4d09d3184c4c5c5299a28aa1403a","album",FALSE,"2002-10-21",2002-10-21,22,"Good Times","1L7EBgvEMuVZkdMpPHzXyC",13,1,0.497,0.13,"C",-12.542,"major",0.035,0.933,0.0677,0.0962,0.134,127.229,355240,4,"C major",5,"https://p.scdn.co/mp3-preview/bf97db777594ea9cc435990c475814b0db4395dd?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/1L7EBgvEMuVZkdMpPHzXyC","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","1ydRmcEEcRVJTX86m9h7ze","The Sky Is Too High","https://i.scdn.co/image/fa79995dea87c54f3cc2fb1f99ec4117f42bb29a","album",FALSE,"1998-08-10",1998-08-10,24,"That's All I Wanna Do","3Dadw94AiGhHIKVeM70feF",1,1,0.315,0.741,"F",-8.297,"major",0.0623,0.0469,0.0912,0.102,0.0937,134.575,270533,4,"F major",15,"https://p.scdn.co/mp3-preview/977463d55588893b599eea60529bfe9e70fd42be?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/3Dadw94AiGhHIKVeM70feF","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","1ydRmcEEcRVJTX86m9h7ze","The Sky Is Too High","https://i.scdn.co/image/fa79995dea87c54f3cc2fb1f99ec4117f42bb29a","album",FALSE,"1998-08-10",1998-08-10,24,"A Day Is Far Too Long","0uq4JUjBDTwUEnbcXGSpyc",4,1,0.337,0.181,"C",-16.971,"major",0.0316,0.867,0.0175,0.112,0.0779,101.543,267533,4,"C major",10,"https://p.scdn.co/mp3-preview/c5dbdd1b79f2c3f13e439b05bb73a943fe3504a1?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/0uq4JUjBDTwUEnbcXGSpyc","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","1ydRmcEEcRVJTX86m9h7ze","The Sky Is Too High","https://i.scdn.co/image/fa79995dea87c54f3cc2fb1f99ec4117f42bb29a","album",FALSE,"1998-08-10",1998-08-10,24,"R U Lonely?","6JPAQXunTTMwR2OhZvRPbk",5,1,0.599,0.223,"D",-13.837,"major",0.0396,0.795,0.083,0.0932,0.262,142.961,172467,4,"D major",13,"https://p.scdn.co/mp3-preview/07502775fc6dd47695a3351d55a3a303869a83eb?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/6JPAQXunTTMwR2OhZvRPbk","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","1ydRmcEEcRVJTX86m9h7ze","The Sky Is Too High","https://i.scdn.co/image/fa79995dea87c54f3cc2fb1f99ec4117f42bb29a","album",FALSE,"1998-08-10",1998-08-10,24,"I Wish","13OgBYMSyD5KTVs7NP9nll",6,1,0.688,0.914,"D",-8.459,"major",0.031,0.0706,0.36,0.0917,0.415,122.119,287600,4,"D major",12,"https://p.scdn.co/mp3-preview/4e4d45329bc99a4e79aea2c7b407dfa8c9c7d0ba?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/13OgBYMSyD5KTVs7NP9nll","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","1ydRmcEEcRVJTX86m9h7ze","The Sky Is Too High","https://i.scdn.co/image/fa79995dea87c54f3cc2fb1f99ec4117f42bb29a","album",FALSE,"1998-08-10",1998-08-10,24,"Me You, We Two","3dvsStNeeJMdGsMlm8Ua5r",8,1,0.668,0.266,"E",-19.476,"minor",0.0367,0.934,0.886,0.109,0.326,96.016,155240,4,"E minor",7,"https://p.scdn.co/mp3-preview/bafd5fa1d0c6c91f00f601fb9f55299f9f32adf7?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/3dvsStNeeJMdGsMlm8Ua5r","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","1ydRmcEEcRVJTX86m9h7ze","The Sky Is Too High","https://i.scdn.co/image/fa79995dea87c54f3cc2fb1f99ec4117f42bb29a","album",FALSE,"1998-08-10",1998-08-10,24,"Who The Fuck?","6Yh5ikMLtZmSrRCvlDJkMR",10,1,0.318,0.924,"A",-6.936,"major",0.163,0.000195,0.000833,0.0891,0.255,72.756,196133,4,"A major",9,"https://p.scdn.co/mp3-preview/1d2bbbc40c0c41e49f4ce8b007308c97730fbea0?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/6Yh5ikMLtZmSrRCvlDJkMR","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","1ydRmcEEcRVJTX86m9h7ze","The Sky Is Too High","https://i.scdn.co/image/fa79995dea87c54f3cc2fb1f99ec4117f42bb29a","album",FALSE,"1998-08-10",1998-08-10,24,"Mornin' Blues","6nBXHOCotKW2cGH30KQ9c2",11,1,0.625,0.414,"F",-12.045,"major",0.0359,0.989,0.935,0.489,0.456,92.882,138533,4,"F major",5,"https://p.scdn.co/mp3-preview/6c737c9370ad5a9d225b612a8e53697e859bc052?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/6nBXHOCotKW2cGH30KQ9c2","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","7CTAy18SSGB4GJNQ1UQz67","The Spinning Top","https://i.scdn.co/image/70e1fd1dfa23bb6931db22fef4b450b1689a0a14","album",FALSE,"2009-05-11",2009-05-11,28,"Look Into the Light","00nTKXZrDQnbQyEaWBgSbU",1,1,0.479,0.301,"F",-10.221,"major",0.0269,0.644,0.0478,0.0913,0.229,102.43,198440,4,"F major",15,"https://p.scdn.co/mp3-preview/5894bcc3ecf3e35b7a485720c4f36d4a61023295?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/00nTKXZrDQnbQyEaWBgSbU","Graham Coxon"
"Damon Albarn","0O98jlCaPzvsoei6U5jfEL","5SzhltQSSi1HUMi5cveZIZ","Everyday Robots","https://i.scdn.co/image/833d2b45ee407be24de4ec72edda2a81c7a081ae","album",FALSE,"2014-04-22",2014-04-22,55,"Hollow Ponds","2aRIH8e5e4Lx0hsCU86J3w",8,1,0.62,0.414,"A#",-13.346,"minor",0.037,0.241,0.229,0.697,0.362,139.099,299800,4,"A# minor",34,"https://p.scdn.co/mp3-preview/7412a99a03df2acb3aed0cffdf1bcb0f0d379636?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/2aRIH8e5e4Lx0hsCU86J3w","Damon Albarn"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","7CTAy18SSGB4GJNQ1UQz67","The Spinning Top","https://i.scdn.co/image/70e1fd1dfa23bb6931db22fef4b450b1689a0a14","album",FALSE,"2009-05-11",2009-05-11,28,"This House","7gljj2p8aFtOw1g5p1Abg4",2,1,0.746,0.401,"F",-9.558,"major",0.0386,0.423,0.04,0.107,0.633,75.949,173787,4,"F major",13,"https://p.scdn.co/mp3-preview/dd5dc1010ed8567a7e598761424ec8e7b9d2cab4?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/7gljj2p8aFtOw1g5p1Abg4","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","7CTAy18SSGB4GJNQ1UQz67","The Spinning Top","https://i.scdn.co/image/70e1fd1dfa23bb6931db22fef4b450b1689a0a14","album",FALSE,"2009-05-11",2009-05-11,28,"In the Morning","30UTI2KPSotnsZqBKeKgOf",3,1,0.667,0.343,"C",-8.824,"major",0.0254,0.711,0.000561,0.0736,0.265,101.998,506507,4,"C major",16,"https://p.scdn.co/mp3-preview/1fef19d3b98eb6fb24c9d0aa063c0ee882e6bd0c?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/30UTI2KPSotnsZqBKeKgOf","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","7CTAy18SSGB4GJNQ1UQz67","The Spinning Top","https://i.scdn.co/image/70e1fd1dfa23bb6931db22fef4b450b1689a0a14","album",FALSE,"2009-05-11",2009-05-11,28,"If You Want Me","3Hu82IatfuBxnYhCSCb9pa",4,1,0.488,0.398,"A#",-7.735,"major",0.0273,0.079,0.275,0.115,0.13,133.723,342800,4,"A# major",15,"https://p.scdn.co/mp3-preview/ef869f7ef8f62ac2004f5376d3314652c12f0cd3?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/3Hu82IatfuBxnYhCSCb9pa","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","7CTAy18SSGB4GJNQ1UQz67","The Spinning Top","https://i.scdn.co/image/70e1fd1dfa23bb6931db22fef4b450b1689a0a14","album",FALSE,"2009-05-11",2009-05-11,28,"Perfect Love","2rPODppSzlKGzDpSirNflZ",5,1,0.747,0.47,"C",-8.91,"major",0.0448,0.401,0.000357,0.111,0.484,96.938,171347,4,"C major",11,"https://p.scdn.co/mp3-preview/b01a6488a178a0dd39716ca8cf46630c0caa766c?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/2rPODppSzlKGzDpSirNflZ","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","7CTAy18SSGB4GJNQ1UQz67","The Spinning Top","https://i.scdn.co/image/70e1fd1dfa23bb6931db22fef4b450b1689a0a14","album",FALSE,"2009-05-11",2009-05-11,28,"Dead Bees","2RQk4JxtdQvQRWapvISc3o",7,1,0.614,0.843,"E",-5.924,"major",0.0343,0.0167,0.0159,0.0881,0.702,100.019,204893,4,"E major",10,"https://p.scdn.co/mp3-preview/ffe6b10fd9cc9602c31c644bd21aa9d5957b5593?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/2RQk4JxtdQvQRWapvISc3o","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","7CTAy18SSGB4GJNQ1UQz67","The Spinning Top","https://i.scdn.co/image/70e1fd1dfa23bb6931db22fef4b450b1689a0a14","album",FALSE,"2009-05-11",2009-05-11,28,"Sorrow's Army","4721qe0lZy6Y86FItSe2IB",8,1,0.772,0.681,"G#",-7.027,"major",0.0302,0.0317,0.0179,0.102,0.542,116.014,259560,4,"G# major",15,"https://p.scdn.co/mp3-preview/8bf9201dd6a6b115847ad8f4f87e438ef7f4011b?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/4721qe0lZy6Y86FItSe2IB","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","7CTAy18SSGB4GJNQ1UQz67","The Spinning Top","https://i.scdn.co/image/70e1fd1dfa23bb6931db22fef4b450b1689a0a14","album",FALSE,"2009-05-11",2009-05-11,28,"Caspian Sea","0EBp7SZHfE6yBS7FKenx6u",9,1,0.256,0.231,"C",-8.745,"major",0.0304,0.337,6.63e-05,0.138,0.155,84.508,294293,4,"C major",8,"https://p.scdn.co/mp3-preview/66432935e764a0b961cfa088f978b45bb83fe26d?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/0EBp7SZHfE6yBS7FKenx6u","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","7CTAy18SSGB4GJNQ1UQz67","The Spinning Top","https://i.scdn.co/image/70e1fd1dfa23bb6931db22fef4b450b1689a0a14","album",FALSE,"2009-05-11",2009-05-11,28,"Home","6ry4UVo5xrvCxMXDCYO4JF",10,1,0.361,0.368,"F",-10.15,"major",0.0316,0.453,8.34e-06,0.178,0.344,89.988,261453,4,"F major",8,"https://p.scdn.co/mp3-preview/a2b256ad8d5640963a5fd9cb4c3ce468f80fec38?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/6ry4UVo5xrvCxMXDCYO4JF","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","7CTAy18SSGB4GJNQ1UQz67","The Spinning Top","https://i.scdn.co/image/70e1fd1dfa23bb6931db22fef4b450b1689a0a14","album",FALSE,"2009-05-11",2009-05-11,28,"Humble Man","1v0YlccUfi9wO8WV2AVR0I",11,1,0.528,0.642,"G",-6.638,"major",0.0319,0.205,0.402,0.112,0.63,108.793,223480,4,"G major",9,"https://p.scdn.co/mp3-preview/7856219132da030797b67b4497bdb073ea51ae30?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/1v0YlccUfi9wO8WV2AVR0I","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","7CTAy18SSGB4GJNQ1UQz67","The Spinning Top","https://i.scdn.co/image/70e1fd1dfa23bb6931db22fef4b450b1689a0a14","album",FALSE,"2009-05-11",2009-05-11,28,"Far from Everything","3kHQzfOiCtwL0AH91QSiAX",13,1,0.437,0.193,"E",-16.515,"minor",0.0422,0.844,0.0179,0.11,0.118,84.674,248613,3,"E minor",7,"https://p.scdn.co/mp3-preview/c9895711464a4f1b7adc2ba3769fc8fe4afb83f5?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/3kHQzfOiCtwL0AH91QSiAX","Graham Coxon"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","7CTAy18SSGB4GJNQ1UQz67","The Spinning Top","https://i.scdn.co/image/70e1fd1dfa23bb6931db22fef4b450b1689a0a14","album",FALSE,"2009-05-11",2009-05-11,28,"Tripping Over","7MgduTT8IPnBeI0W6rpmZt",14,1,0.553,0.463,"G",-9.055,"major",0.0249,0.662,0.208,0.124,0.216,102.049,292507,4,"G major",8,"https://p.scdn.co/mp3-preview/d6809f73d55f88f0af3873da85da455c459a1de9?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/7MgduTT8IPnBeI0W6rpmZt","Graham Coxon"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","4tUxQkrduOE8sfgwJ5BI2F","Gorillaz","https://i.scdn.co/image/6c6086f6922b9a44920310b34ef98161bd7adf78","album",FALSE,"2001-03-26",2001-03-26,73,"Slow Country","2VX5J8lHfBjlcY4xU3TqtA",14,1,0.638,0.62,"A",-6.681,"major",0.0366,0.19,0.409,0.0945,0.358,143.713,217493,4,"A major",41,"https://p.scdn.co/mp3-preview/c99f42e74e07d13aa8f01775c448726f545a5ffe?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/2VX5J8lHfBjlcY4xU3TqtA","Gorillaz"
"Graham Coxon","7ueZp29tCNwjIj4yAMTEaC","7CTAy18SSGB4GJNQ1UQz67","The Spinning Top","https://i.scdn.co/image/70e1fd1dfa23bb6931db22fef4b450b1689a0a14","album",FALSE,"2009-05-11",2009-05-11,28,"November","6a7nCwkFAOrkKKqIxPaRTh",15,1,0.215,0.0888,"G",-8.425,"minor",0.0348,0.881,0.00741,0.0959,0.197,113.941,340093,4,"G minor",7,"https://p.scdn.co/mp3-preview/0f2e15ec1bfc3c561eb18d5ea2289d947413f802?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/6a7nCwkFAOrkKKqIxPaRTh","Graham Coxon"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","0pdYY0CHFRVFLBZEPEKTMZ","D-Sides","https://i.scdn.co/image/60180731540c8b4d44e324eddcbd19feb88c7f53","album",FALSE,"2007-11-19",2007-11-19,56,"68 State","1sqroxs7lvF3GLmmskWOvp",1,1,0.642,0.479,"A",-11.645,"major",0.0498,0.000176,0.929,0.0977,0.802,130.008,288800,4,"A major",35,"https://p.scdn.co/mp3-preview/bbcb3b13a875f19f8f446a44312a911b4cb0ddcb?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/1sqroxs7lvF3GLmmskWOvp","Gorillaz"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","0pdYY0CHFRVFLBZEPEKTMZ","D-Sides","https://i.scdn.co/image/60180731540c8b4d44e324eddcbd19feb88c7f53","album",FALSE,"2007-11-19",2007-11-19,56,"People","7pPjKCzlHjNlVnooT9yh5D",2,1,0.925,0.588,"D",-10.028,"major",0.0579,0.0067,0.302,0.114,0.965,120.017,208200,4,"D major",37,"https://p.scdn.co/mp3-preview/419827b11c4ed553d0681962400e1dd4ae06451e?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/7pPjKCzlHjNlVnooT9yh5D","Gorillaz"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","0pdYY0CHFRVFLBZEPEKTMZ","D-Sides","https://i.scdn.co/image/60180731540c8b4d44e324eddcbd19feb88c7f53","album",FALSE,"2007-11-19",2007-11-19,56,"Hongkongaton","4jJwm24UagUP51wTp657Xp",3,1,0.67,0.484,"A",-10.343,"minor",0.132,0.00118,0.759,0.91,0.363,144.094,215627,4,"A minor",36,"https://p.scdn.co/mp3-preview/2ae11de1d2aa0156be86d65cdf89997d263ec35b?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/4jJwm24UagUP51wTp657Xp","Gorillaz"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","0696xC5ne3egtnSXp6T4Yg","Humanz","https://i.scdn.co/image/84f8c446ff7ee2189a36fad3b01a129d7b8d0ecb","album",FALSE,"2017-04-28",2017-04-28,36,"Interlude: The Non-conformist Oath","1Vmwq3In96DsPNBQExfmtv",6,1,0.474,0.88,"E",-12.133,"major",0.729,0.36,0,0.382,0.0881,90.137,21733,5,"E major",0,"https://p.scdn.co/mp3-preview/7274ec0023f3226775cd39b4ea81a331610ddb61?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/1Vmwq3In96DsPNBQExfmtv","Gorillaz"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","0pdYY0CHFRVFLBZEPEKTMZ","D-Sides","https://i.scdn.co/image/60180731540c8b4d44e324eddcbd19feb88c7f53","album",FALSE,"2007-11-19",2007-11-19,56,"We Are Happy Landfill","2JTfx7gvNHXNcK3wwW4NYr",4,1,0.759,0.583,"G",-6.656,"major",0.0441,0.00188,0.000135,0.482,0.539,100.014,219400,4,"G major",36,"https://p.scdn.co/mp3-preview/9cecaa786d7a0d04d54f6ee1ce018f4c9dae5e41?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/2JTfx7gvNHXNcK3wwW4NYr","Gorillaz"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","0pdYY0CHFRVFLBZEPEKTMZ","D-Sides","https://i.scdn.co/image/60180731540c8b4d44e324eddcbd19feb88c7f53","album",FALSE,"2007-11-19",2007-11-19,56,"Hong Kong","2UhmkV1lXMlRzmevvG8TRw",5,1,0.513,0.582,"B",-7.394,"minor",0.0285,0.712,0.0369,0.0771,0.241,148.128,433547,4,"B minor",44,"https://p.scdn.co/mp3-preview/d840f262170946fa8cd39a35ca806a937b1a29f9?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/2UhmkV1lXMlRzmevvG8TRw","Gorillaz"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","0pdYY0CHFRVFLBZEPEKTMZ","D-Sides","https://i.scdn.co/image/60180731540c8b4d44e324eddcbd19feb88c7f53","album",FALSE,"2007-11-19",2007-11-19,56,"Rockit","4KGeEIOooF3lH48Vk5tRxh",7,1,0.749,0.571,"F",-9.309,"minor",0.176,0.0104,1.08e-06,0.342,0.695,95.224,213400,4,"F minor",43,"https://p.scdn.co/mp3-preview/fd0b65fe0ba015f367c219e7d0e9b6d567c78f14?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/4KGeEIOooF3lH48Vk5tRxh","Gorillaz"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","0pdYY0CHFRVFLBZEPEKTMZ","D-Sides","https://i.scdn.co/image/60180731540c8b4d44e324eddcbd19feb88c7f53","album",FALSE,"2007-11-19",2007-11-19,56,"Bill Murray","3D9UwaEzLRkXfruJoSiVX7",8,1,0.66,0.527,"A",-10.714,"major",0.0671,0.0212,0.303,0.0636,0.441,139.688,231627,4,"A major",36,"https://p.scdn.co/mp3-preview/7dd2c146d59cbaf385b8a41cdb6dcb9f478a29a1?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/3D9UwaEzLRkXfruJoSiVX7","Gorillaz"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","0bUTHlWbkSQysoM3VsWldT","Demon Days","https://i.scdn.co/image/b1726c4ceb855e74841bbfe50aaa0c7aec6a54d0","album",FALSE,"2005-05-23",2005-05-23,80,"Intro","2zavoMfVVPJMikH57fd8yK",1,1,0.259,0.651,"A#",-14.651,"major",0.0589,0.86,0.98,0.165,0.656,134.972,67133,4,"A# major",46,"https://p.scdn.co/mp3-preview/6fde1e71e5cad32e97897a59a50908988cb56e36?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/2zavoMfVVPJMikH57fd8yK","Gorillaz"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","0J3u0IeHzuymSz7v934vrd","Demon Days Live At The Manchester Opera House","https://i.scdn.co/image/9fc161a4216fec9d532683e214bdfefbbd4f3f48","album",FALSE,"2011-11-25",2011-11-25,53,"Don't Get Lost In Heaven - Live At Manchester Opera House","6iaualOBJP4vsRXF9ulz4a",14,1,0.466,0.446,"B",-11.928,"minor",0.0346,0.931,0.0762,0.103,0.238,125.097,126693,4,"B minor",32,"https://p.scdn.co/mp3-preview/47ece3ea9553976facd85eae2aed6640ac541f6f?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/6iaualOBJP4vsRXF9ulz4a","Gorillaz"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","0pdYY0CHFRVFLBZEPEKTMZ","D-Sides","https://i.scdn.co/image/60180731540c8b4d44e324eddcbd19feb88c7f53","album",FALSE,"2007-11-19",2007-11-19,56,"The Swagga","7d2TRw0Ub0Pr3TGWlN7jpX",9,1,0.814,0.584,"B",-8.354,"minor",0.0704,0.479,0,0.0533,0.597,119.986,297667,4,"B minor",33,"https://p.scdn.co/mp3-preview/7fd4bbb7f06fdab62bbdbfdfa07491f6103f4e8a?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/7d2TRw0Ub0Pr3TGWlN7jpX","Gorillaz"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","0pdYY0CHFRVFLBZEPEKTMZ","D-Sides","https://i.scdn.co/image/60180731540c8b4d44e324eddcbd19feb88c7f53","album",FALSE,"2007-11-19",2007-11-19,56,"Murdoc Is God","2O7GmJrKjSxpkjjD20ljCf",10,1,0.513,0.681,"D",-6.895,"major",0.0926,1.41e-05,0.932,0.232,0.261,122.566,146360,4,"D major",35,"https://p.scdn.co/mp3-preview/e1a4ec279848eba4844551fc63563418b81837a7?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/2O7GmJrKjSxpkjjD20ljCf","Gorillaz"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","46bHbUtpBk7lNUil14ykvu","Laika Come Home","https://i.scdn.co/image/fdc542b80f099176b4a6ccaa860d532c320b45f7","album",TRUE,"2002-07-01",2002-07-01,33,"Strictly Rubbadub","2dhNPyVKTQkenwiWvmuRH0",2,1,0.731,0.669,"C#",-10.188,"minor",0.167,0.0535,0.525,0.104,0.548,143.735,221400,4,"C# minor",20,"https://p.scdn.co/mp3-preview/b3c21cfe89459fdaa008a0349273e83b70a3cd3e?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/2dhNPyVKTQkenwiWvmuRH0","Gorillaz"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","0pdYY0CHFRVFLBZEPEKTMZ","D-Sides","https://i.scdn.co/image/60180731540c8b4d44e324eddcbd19feb88c7f53","album",FALSE,"2007-11-19",2007-11-19,56,"DARE - DFA Remix","1OqQM6ik8t0nSCEnyifb2o",1,2,0.849,0.644,"G",-9.518,"major",0.0689,0.00134,0.191,0.103,0.111,119.995,734488,4,"G major",32,"https://p.scdn.co/mp3-preview/f7a4a8f76c9a738ad3a38618b82f583a08974d3c?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/1OqQM6ik8t0nSCEnyifb2o","Gorillaz"
"Gorillaz","3AA28KZvwAUcZuOKwyblJQ","0pdYY0CHFRVFLBZEPEKTMZ","D-Sides","https://i.scdn.co/image/60180731540c8b4d44e324eddcbd19feb88c7f53","album",FALSE,"2007-11-19",2007-11-19,56,"Feel Good Inc - Stanton Warriors Remix","05OU9yuLKyjvzcO9uE52cE",2,2,0.851,0.626,"C#",-6.825,"major",0.0613,0.00249,0.0998,0.031,0.446,130.001,444907,4,"C# major",31,"https://p.scdn.co/mp3-preview/b6b97a776120a736a54c5b2025ade954c8f7b51d?cid=27ddcf2345ef43faa8164df3c5cc954d","https://open.spotify.com/track/05OU9yuLKyjvzcO9uE52cE","Gorillaz"
